onset	duration	trial_type	value	sample
0.0	0.0	New Segment/	99999	0
0.0	0.0	Comment/actiCAP Data On	10001	0
0.0	0.002	New Segment/	99999	0
0.0	0.002	Comment/actiCAP Data On	10001	0
50.264	0.0	Stimulus/S114	114	25132
50.264	0.002	Stimulus/S114	114	25132
51.686	0.0	Stimulus/S122	122	25843
51.686	0.002	Stimulus/S122	122	25843
53.39	0.0	Stimulus/S111	111	26695
53.39	0.002	Stimulus/S111	111	26695
55.188	0.0	Stimulus/S114	114	27594
55.188	0.002	Stimulus/S114	114	27594
56.636	0.0	Stimulus/S111	111	28318
56.636	0.002	Stimulus/S111	111	28318
58.238	0.0	Stimulus/S111	111	29119
58.238	0.002	Stimulus/S111	111	29119
59.834	0.0	Stimulus/S112	112	29917
59.834	0.002	Stimulus/S112	112	29917
61.396	0.0	Stimulus/S124	124	30698
61.396	0.002	Stimulus/S124	124	30698
62.992	0.0	Stimulus/S123	123	31496
62.992	0.002	Stimulus/S123	123	31496
64.502	0.0	Stimulus/S111	111	32251
64.502	0.002	Stimulus/S111	111	32251
66.192	0.0	Stimulus/S111	111	33096
66.192	0.002	Stimulus/S111	111	33096
67.742	0.0	Stimulus/S123	123	33871
67.742	0.002	Stimulus/S123	123	33871
69.412	0.0	Stimulus/S122	122	34706
69.412	0.002	Stimulus/S122	122	34706
70.976	0.0	Stimulus/S112	112	35488
70.976	0.002	Stimulus/S112	112	35488
72.55	0.0	Stimulus/S123	123	36275
72.55	0.002	Stimulus/S123	123	36275
74.174	0.0	Stimulus/S114	114	37087
74.174	0.002	Stimulus/S114	114	37087
75.88	0.0	Stimulus/S111	111	37940
75.88	0.002	Stimulus/S111	111	37940
77.42	0.0	Stimulus/S114	114	38710
77.42	0.002	Stimulus/S114	114	38710
78.996	0.0	Stimulus/S121	121	39498
78.996	0.002	Stimulus/S121	121	39498
80.632	0.0	Stimulus/S111	111	40316
80.632	0.002	Stimulus/S111	111	40316
82.262	0.0	Stimulus/S123	123	41131
82.262	0.002	Stimulus/S123	123	41131
83.974	0.0	Stimulus/S112	112	41987
83.974	0.002	Stimulus/S112	112	41987
85.666	0.0	Stimulus/S114	114	42833
85.666	0.002	Stimulus/S114	114	42833
87.31	0.0	Stimulus/S123	123	43655
87.31	0.002	Stimulus/S123	123	43655
88.904	0.0	Stimulus/S114	114	44452
