onset	duration	trial_type	value	sample
0.0	0.0	New Segment/	99999	0
0.0	0.0	Comment/actiCAP Data On	10001	0
0.0	0.002	New Segment/	99999	0
0.0	0.002	Comment/actiCAP Data On	10001	0
64.224	0.0	Stimulus/S 21	21	32112
64.224	0.002	Stimulus/S 21	21	32112
65.868	0.0	Stimulus/S 21	21	32934
65.868	0.002	Stimulus/S 21	21	32934
67.57	0.0	Stimulus/S 21	21	33785
67.57	0.002	Stimulus/S 21	21	33785
69.122	0.0	Stimulus/S 21	21	34561
69.122	0.002	Stimulus/S 21	21	34561
70.674	0.0	Stimulus/S 21	21	35337
70.674	0.002	Stimulus/S 21	21	35337
72.176	0.0	Stimulus/S 21	21	36088
72.176	0.002	Stimulus/S 21	21	36088
73.728	0.0	Stimulus/S 21	21	36864
73.728	0.002	Stimulus/S 21	21	36864
75.312	0.0	Stimulus/S 21	21	37656
75.312	0.002	Stimulus/S 21	21	37656
76.864	0.0	Stimulus/S 21	21	38432
76.864	0.002	Stimulus/S 21	21	38432
78.532	0.0	Stimulus/S 21	21	39266
78.532	0.002	Stimulus/S 21	21	39266
80.168	0.0	Stimulus/S 21	21	40084
80.168	0.002	Stimulus/S 21	21	40084
81.854	0.0	Stimulus/S 21	21	40927
81.854	0.002	Stimulus/S 21	21	40927
83.522	0.0	Stimulus/S 21	21	41761
83.522	0.002	Stimulus/S 21	21	41761
85.056	0.0	Stimulus/S 21	21	42528
85.056	0.002	Stimulus/S 21	21	42528
86.642	0.0	Stimulus/S 21	21	43321
86.642	0.002	Stimulus/S 21	21	43321
88.276	0.0	Stimulus/S 21	21	44138
88.276	0.002	Stimulus/S 21	21	44138
89.828	0.0	Stimulus/S 21	21	44914
89.828	0.002	Stimulus/S 21	21	44914
91.348	0.0	Stimulus/S 21	21	45674
91.348	0.002	Stimulus/S 21	21	45674
93.0	0.0	Stimulus/S 21	21	46500
93.0	0.002	Stimulus/S 21	21	46500
94.65	0.0	Stimulus/S 21	21	47325
94.65	0.002	Stimulus/S 21	21	47325
96.172	0.0	Stimulus/S 22	22	48086
96.172	0.002	Stimulus/S 22	22	48086
97.822	0.0	Stimulus/S 22	22	48911
97.822	0.002	Stimulus/S 22	22	48911
99.356	0.0	Stimulus/S 21	21	49678
99.356	0.002	Stimulus/S 21	21	49678
